TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,StoreName,GroupStore,Type,Latitude,Longitude,Product Name,Age,Gender,Marital Status,Income,Day,Month,Year
TR24515,347,2022-01-12,P10,15000,2,30000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,26,1,Single,"3,69",12,1,2022
TR24817,287,2022-01-12,P3,7500,1,7500,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers,36,0,Single,"3,7",12,1,2022
TR25833,135,2022-01-12,P2,3200,4,12800,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Ginger Candy ,41,0,Married,"3,28",12,1,2022
TR28633,201,2022-01-12,P9,10000,6,60000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Yoghurt,57,0,Married,"6,87",12,1,2022
TR39671,52,2022-01-12,P10,15000,2,30000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick,37,0,Married,"3,73",12,1,2022
TR4401,342,2022-01-12,P4,12000,5,60000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Potato Chip,48,1,Married,"13,55",12,1,2022
TR49649,154,2022-01-12,P10,15000,1,15000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick,31,0,Married,"8,36",12,1,2022
TR69772,112,2022-01-12,P8,16000,1,16000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat,31,1,Married,"4,44",12,1,2022
TR76028,301,2022-01-12,P1,8800,8,70400,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Choco Bar,60,0,Married,"8,97",12,1,2022
TR9420,28,2022-01-12,P8,16000,3,48000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Oat,55,0,Married,"6,08",12,1,2022
TR94326,167,2022-01-12,P9,10000,2,20000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt,28,1,Married,"2,91",12,1,2022
TR17988,112,2022-01-13,P6,18000,1,18000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cashew,31,1,Married,"4,44",13,1,2022
TR23621,156,2022-01-13,P7,9400,2,18800,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Coffee Candy,44,0,Married,"3,87",13,1,2022
TR31421,427,2022-01-13,P6,18000,3,54000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cashew,54,0,Married,"16,88",13,1,2022
TR33225,286,2022-01-13,P1,8800,3,26400,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Choco Bar,60,0,Married,"6,19",13,1,2022
TR37826,149,2022-01-13,P7,9400,6,56400,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Coffee Candy,61,1,Married,"3,96",13,1,2022
TR48412,275,2022-01-13,P4,12000,2,24000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Potato Chip,41,0,Married,"15,33",13,1,2022
TR61271,442,2022-01-13,P1,8800,3,26400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Choco Bar,42,1,Married,"14,88",13,1,2022
TR75546,34,2022-01-13,P5,4200,4,16800,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Thai Tea,45,0,Married,"6,36",13,1,2022
TR83152,420,2022-01-13,P10,15000,1,15000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick,48,1,Single,"6,01",13,1,2022
TR97807,324,2022-01-13,P6,18000,3,54000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Cashew,36,1,Married,"10,59",13,1,2022
TR16701,426,2022-01-14,P4,12000,1,12000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Potato Chip,19,0,Single,"2,16",14,1,2022
TR19443,295,2022-01-14,P9,10000,6,60000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Yoghurt,34,0,Married,"4,78",14,1,2022
TR22474,231,2022-01-14,P3,7500,2,15000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers,51,1,Married,"16,59",14,1,2022
TR43117,267,2022-01-14,P10,15000,4,60000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick,22,0,Single,0,14,1,2022
TR63072,210,2022-01-14,P7,9400,5,47000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy,33,0,Married,"10,9",14,1,2022
TR68172,131,2022-01-14,P5,4200,5,21000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea,25,0,Single,"7,12",14,1,2022
TR82815,206,2022-01-14,P7,9400,3,28200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Coffee Candy,68,0,Married,"8,3",14,1,2022
TR88153,303,2022-01-14,P5,4200,3,12600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea,45,0,Married,"10,34",14,1,2022
TR94606,329,2022-01-14,P10,15000,2,30000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick,19,1,Single,0,14,1,2022
TR11326,433,2022-01-15,P9,10000,2,20000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Yoghurt,48,1,Married,"11,97",15,1,2022
TR13287,2,2022-01-15,P5,4200,2,8400,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Thai Tea,60,1,Married,"6,23",15,1,2022
TR14344,300,2022-01-15,P7,9400,2,18800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Coffee Candy,25,1,Single,"4,22",15,1,2022
TR1445,171,2022-01-15,P5,4200,3,12600,13,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,40,0,Married,"10,05",15,1,2022
TR16248,130,2022-01-15,P2,3200,7,22400,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Ginger Candy ,40,0,Married,"9,73",15,1,2022
TR21056,62,2022-01-15,P8,16000,3,48000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat,51,1,Married,"13,62",15,1,2022
TR30914,241,2022-01-15,P3,7500,5,37500,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Crackers,24,1,Single,"0,57",15,1,2022
TR32340,121,2022-01-15,P5,4200,3,12600,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea,26,0,Single,"2,93",15,1,2022
TR33508,234,2022-01-15,P4,12000,5,60000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Potato Chip,61,1,Married,"10,86",15,1,2022
TR34660,85,2022-01-15,P10,15000,5,75000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,59,1,Married,"7,89",15,1,2022
TR37177,93,2022-01-15,P5,4200,3,12600,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,32,0,Married,"4,85",15,1,2022
TR37379,48,2022-01-15,P10,15000,5,75000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,32,0,Married,"10,62",15,1,2022
TR38169,444,2022-01-15,P4,12000,1,12000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Potato Chip,53,0,Married,"15,31",15,1,2022
TR41344,306,2022-01-15,P8,16000,2,32000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Oat,49,0,Married,"16,52",15,1,2022
TR44149,197,2022-01-15,P4,12000,2,24000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Potato Chip,51,0,Married,"13,33",15,1,2022
TR54663,361,2022-01-15,P1,8800,8,70400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Choco Bar,26,1,Single,"0,06",15,1,2022
TR65307,443,2022-01-15,P5,4200,4,16800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea,33,1,Married,"9,28",15,1,2022
TR71470,217,2022-01-15,P10,15000,5,75000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Cheese Stick,39,1,Single,"6,96",15,1,2022
TR71650,142,2022-01-15,P5,4200,5,21000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,23,1,Single,"1,58",15,1,2022
TR76485,434,2022-01-15,P9,10000,3,30000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt,37,0,Married,"9,33",15,1,2022
TR85027,216,2022-01-15,P2,3200,6,19200,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Ginger Candy ,30,0,Married,"4,82",15,1,2022
TR8647,378,2022-01-15,P1,8800,9,79200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Choco Bar,54,0,Married,"14,66",15,1,2022
TR88822,59,2022-01-15,P7,9400,3,28200,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Coffee Candy,46,1,Married,"10,57",15,1,2022
TR96420,351,2022-01-15,P9,10000,5,50000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Yoghurt,45,1,Married,"18,34",15,1,2022
TR98224,40,2022-01-15,P6,18000,4,72000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cashew,19,0,Single,"3,48",15,1,2022
TR1576,138,2022-01-16,P1,8800,2,17600,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Choco Bar,37,1,Married,"8,96",16,1,2022
TR16100,184,2022-01-16,P9,10000,5,50000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Yoghurt,33,0,Single,"13,93",16,1,2022
TR17745,150,2022-01-16,P2,3200,5,16000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Ginger Candy ,61,1,Married,"8,56",16,1,2022
TR19359,105,2022-01-16,P10,15000,5,75000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick,61,0,Married,"7,54",16,1,2022
TR40245,355,2022-01-16,P6,18000,3,54000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Cashew,19,1,Single,0,16,1,2022
TR4066,342,2022-01-16,P10,15000,4,60000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick,48,1,Married,"13,55",16,1,2022
TR44922,209,2022-01-16,P10,15000,1,15000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick,47,0,Single,"2,55",16,1,2022
TR52563,278,2022-01-16,P8,16000,3,48000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat,31,1,Married,"9,76",16,1,2022
TR66649,299,2022-01-16,P8,16000,3,48000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Oat,37,1,Married,"4,54",16,1,2022
TR88920,447,2022-01-16,P8,16000,1,16000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Oat,54,1,Married,"20,37",16,1,2022
TR95280,423,2022-01-16,P10,15000,1,15000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Cheese Stick,22,0,Married,"3,55",16,1,2022
TR12572,264,2022-01-17,P1,8800,8,70400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Choco Bar,21,1,Single,"1,12",17,1,2022
TR16416,162,2022-01-17,P8,16000,2,32000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Oat,49,0,Married,"11,46",17,1,2022
TR19683,446,2022-01-17,P10,15000,5,75000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick,57,0,Married,"7,81",17,1,2022
TR28079,217,2022-01-17,P5,4200,3,12600,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Thai Tea,39,1,Single,"6,96",17,1,2022
TR28209,447,2022-01-17,P3,7500,5,37500,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Crackers,54,1,Married,"20,37",17,1,2022
TR2841,16,2022-01-17,P7,9400,6,56400,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Coffee Candy,52,0,Married,"11,8",17,1,2022
TR28854,136,2022-01-17,P9,10000,4,40000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Yoghurt,28,1,Married,"2,96",17,1,2022
TR28928,110,2022-01-17,P10,15000,5,75000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cheese Stick,19,0,Married,"2,41",17,1,2022
TR3941,177,2022-01-17,P7,9400,2,18800,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Coffee Candy,33,1,Married,"8,06",17,1,2022
TR55188,398,2022-01-17,P5,4200,5,21000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Thai Tea,33,0,Married,"7,44",17,1,2022
TR67971,177,2022-01-17,P2,3200,5,16000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Ginger Candy ,33,1,Married,"8,06",17,1,2022
TR81233,71,2022-01-17,P3,7500,6,45000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Crackers,46,0,Married,"12,42",17,1,2022
TR84034,439,2022-01-17,P5,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,35,0,Single,"12,34",17,1,2022
TR8508,401,2022-01-17,P5,4200,4,16800,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea,45,0,Married,"4,08",17,1,2022
TR88404,296,2022-01-17,P5,4200,5,21000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,38,1,Single,"3,18",17,1,2022
TR91007,37,2022-01-17,P10,15000,5,75000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,51,0,Married,"17,11",17,1,2022
TR98921,187,2022-01-17,P8,16000,2,32000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Oat,49,1,Married,"9,18",17,1,2022
TR18620,306,2022-01-18,P2,3200,4,12800,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Ginger Candy ,49,0,Married,"16,52",18,1,2022
TR3743,83,2022-01-18,P3,7500,4,30000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Crackers,34,1,Married,"10,88",18,1,2022
TR40659,368,2022-01-18,P3,7500,6,45000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Crackers,44,0,Married,"16,13",18,1,2022
TR49285,240,2022-01-18,P3,7500,1,7500,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,22,1,Single,"3,33",18,1,2022
TR52721,356,2022-01-18,P8,16000,3,48000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Oat,56,0,Married,"13,25",18,1,2022
TR53728,120,2022-01-18,P5,4200,3,12600,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,30,0,Married,"2,48",18,1,2022
TR60985,404,2022-01-18,P5,4200,2,8400,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea,22,0,Single,"2,69",18,1,2022
TR71324,225,2022-01-18,P3,7500,2,15000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers,59,1,Married,"10,59",18,1,2022
TR75701,378,2022-01-18,P8,16000,1,16000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Oat,54,0,Married,"14,66",18,1,2022
TR7896,303,2022-01-18,P7,9400,5,47000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Coffee Candy,45,0,Married,"10,34",18,1,2022
TR82047,92,2022-01-18,P2,3200,4,12800,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Ginger Candy ,60,0,Married,"10,72",18,1,2022
TR89703,81,2022-01-18,P8,16000,2,32000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Oat,44,0,Married,"19,49",18,1,2022
TR20664,130,2022-01-19,P6,18000,3,54000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cashew,40,0,Married,"9,73",19,1,2022
TR2323,115,2022-01-19,P3,7500,4,30000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,39,0,Married,"5,07",19,1,2022
TR24906,23,2022-01-19,P1,8800,2,17600,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Choco Bar,57,1,Married,"12,56",19,1,2022
TR29591,203,2022-01-19,P4,12000,4,48000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Potato Chip,53,0,Married,"17,2",19,1,2022
TR3330,318,2022-01-19,P10,15000,1,15000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,18,0,Single,"3,64",19,1,2022
TR3414,56,2022-01-19,P3,7500,2,15000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Crackers,20,1,Single,1,19,1,2022
TR38717,45,2022-01-19,P3,7500,3,22500,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Crackers,53,0,Married,"9,25",19,1,2022
TR53185,404,2022-01-19,P4,12000,3,36000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Potato Chip,22,0,Single,"2,69",19,1,2022
TR75889,154,2022-01-19,P3,7500,3,22500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers,31,0,Married,"8,36",19,1,2022
TR76104,6,2022-01-19,P7,9400,6,56400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy,23,0,Married,"2,33",19,1,2022
TR78475,397,2022-01-19,P10,15000,4,60000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cheese Stick,24,0,Single,"6,42",19,1,2022
TR80853,351,2022-01-19,P7,9400,2,18800,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Coffee Candy,45,1,Married,"18,34",19,1,2022
TR87436,151,2022-01-19,P1,8800,6,52800,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Choco Bar,42,0,Married,"10,38",19,1,2022
TR89069,107,2022-01-19,P9,10000,4,40000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Yoghurt,38,1,Married,"9,85",19,1,2022
TR97235,413,2022-01-19,P5,4200,2,8400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Thai Tea,31,0,Married,"8,8",19,1,2022
TR19590,258,2022-01-20,P6,18000,2,36000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Cashew,51,0,Married,"12,57",20,1,2022
TR20045,243,2022-01-20,P3,7500,1,7500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers,38,0,Married,"3,34",20,1,2022
TR24538,116,2022-01-20,P10,15000,1,15000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick,51,1,Married,"15,77",20,1,2022
TR31616,416,2022-01-20,P9,10000,5,50000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Yoghurt,27,1,Married,"3,43",20,1,2022
TR33794,169,2022-01-20,P9,10000,6,60000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Yoghurt,34,0,Married,"3,97",20,1,2022
TR38395,386,2022-01-20,P8,16000,1,16000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Oat,33,0,Married,"6,95",20,1,2022
TR60760,359,2022-01-20,P5,4200,3,12600,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea,46,0,Married,"19,99",20,1,2022
TR63307,443,2022-01-20,P7,9400,4,37600,13,Buana,Buana,General Trade,"-1,26916","116,825264",Coffee Candy,33,1,Married,"9,28",20,1,2022
TR63588,326,2022-01-20,P4,12000,3,36000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Potato Chip,24,1,Single,"2,69",20,1,2022
TR72168,130,2022-01-20,P5,4200,3,12600,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Thai Tea,40,0,Married,"9,73",20,1,2022
TR82517,297,2022-01-20,P5,4200,2,8400,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea,41,1,Married,"12,13",20,1,2022
TR88378,44,2022-01-20,P7,9400,6,56400,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Coffee Candy,40,0,Married,"10,65",20,1,2022
TR92856,79,2022-01-20,P7,9400,3,28200,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Coffee Candy,20,1,Single,"1,6",20,1,2022
TR14385,66,2022-01-21,P6,18000,3,54000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cashew,37,1,Married,"3,04",21,1,2022
TR1807,197,2022-01-21,P3,7500,4,30000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers,51,0,Married,"13,33",21,1,2022
TR24740,106,2022-01-21,P2,3200,3,9600,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Ginger Candy ,24,0,Single,"6,79",21,1,2022
TR26433,209,2022-01-21,P7,9400,3,28200,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Coffee Candy,47,0,Single,"2,55",21,1,2022
TR28011,367,2022-01-21,P9,10000,5,50000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt,43,0,Married,"10,96",21,1,2022
TR31493,131,2022-01-21,P1,8800,8,70400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Choco Bar,25,0,Single,"7,12",21,1,2022
TR32113,171,2022-01-21,P3,7500,6,45000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Crackers,40,0,Married,"10,05",21,1,2022
TR32730,243,2022-01-21,P6,18000,1,18000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cashew,38,0,Married,"3,34",21,1,2022
TR3316,435,2022-01-21,P7,9400,5,47000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Coffee Candy,29,1,Married,"3,61",21,1,2022
TR34731,281,2022-01-21,P3,7500,5,37500,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Crackers,35,0,Married,"3,03",21,1,2022
TR47402,19,2022-01-21,P9,10000,5,50000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Yoghurt,24,1,Single,"4,14",21,1,2022
TR56276,88,2022-01-21,P10,15000,2,30000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick,21,0,Single,"2,97",21,1,2022
TR93101,267,2022-01-21,P1,8800,3,26400,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Choco Bar,22,0,Single,0,21,1,2022
TR94279,119,2022-01-21,P5,4200,4,16800,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea,26,1,Single,"5,54",21,1,2022
TR99024,289,2022-01-21,P6,18000,3,54000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cashew,29,0,Married,"2,37",21,1,2022
TR22459,362,2022-01-22,P10,15000,5,75000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Cheese Stick,25,0,Single,"7,47",22,1,2022
TR25854,176,2022-01-22,P8,16000,2,32000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Oat,54,1,Married,"18,32",22,1,2022
TR4315,181,2022-01-22,P5,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea,33,1,Married,"9,94",22,1,2022
TR47702,359,2022-01-22,P4,12000,5,60000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Potato Chip,46,0,Married,"19,99",22,1,2022
TR56832,429,2022-01-22,P4,12000,5,60000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Potato Chip,37,1,Married,"8,97",22,1,2022
TR67395,328,2022-01-22,P8,16000,3,48000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Oat,36,0,Married,"10,53",22,1,2022
TR81633,376,2022-01-22,P8,16000,2,32000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat,44,0,Married,"14,65",22,1,2022
TR9042,320,2022-01-22,P5,4200,3,12600,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea,30,0,Married,"3,72",22,1,2022
TR95963,73,2022-01-22,P3,7500,2,15000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Crackers,53,0,Married,"13,71",22,1,2022
TR11023,395,2022-01-23,P3,7500,5,37500,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Crackers,28,0,Married,"3,39",23,1,2022
TR16773,14,2022-01-23,P6,18000,1,18000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cashew,58,1,Married,"10,18",23,1,2022
TR23559,62,2022-01-23,P5,4200,5,21000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea,51,1,Married,"13,62",23,1,2022
TR40337,168,2022-01-23,P3,7500,2,15000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers,27,0,Married,"4,88",23,1,2022
TR5111,294,2022-01-23,P5,4200,5,21000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,54,1,Married,"19,07",23,1,2022
TR68999,349,2022-01-23,P1,8800,3,26400,13,Buana,Buana,General Trade,"-1,26916","116,825264",Choco Bar,37,0,Married,"5,96",23,1,2022
TR72014,295,2022-01-23,P5,4200,5,21000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Thai Tea,34,0,Married,"4,78",23,1,2022
TR82501,335,2022-01-23,P5,4200,4,16800,13,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea,29,1,Single,"4,74",23,1,2022
TR8408,26,2022-01-23,P10,15000,1,15000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,45,1,Married,"7,83",23,1,2022
TR91120,114,2022-01-23,P3,7500,6,45000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers,22,0,Single,"3,14",23,1,2022
TR13528,196,2022-01-24,P4,12000,5,60000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Potato Chip,34,0,Married,"3,17",24,1,2022
TR14110,356,2022-01-24,P6,18000,2,36000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cashew,56,0,Married,"13,25",24,1,2022
TR26197,187,2022-01-24,P10,15000,4,60000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick,49,1,Married,"9,18",24,1,2022
TR27545,34,2022-01-24,P6,18000,4,72000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cashew,45,0,Married,"6,36",24,1,2022
